cve_entidad;desc_entidad;cve_municipio;desc_municipio;id_indicador;indicador;año;valor;unidad_medida
21;Puebla;0;Estatal;1001000001;Superficie continental;2020;34309.64638;Kilómetros cuadrados
21;Puebla;0;Estatal;1002000001;Población total;1910;1101600;Personas
21;Puebla;0;Estatal;1002000001;Población total;1921;1024955;Personas
21;Puebla;0;Estatal;1002000001;Población total;1930;1150425;Personas
21;Puebla;0;Estatal;1002000001;Población total;1940;1294620;Personas
21;Puebla;0;Estatal;1002000001;Población total;1950;1625830;Personas
21;Puebla;0;Estatal;1002000001;Población total;1960;1973837;Personas
21;Puebla;0;Estatal;1002000001;Población total;1970;2508226;Personas
21;Puebla;0;Estatal;1002000001;Población total;1980;3347685;Personas
21;Puebla;0;Estatal;1002000001;Población total;1990;4126101;Personas
21;Puebla;0;Estatal;1002000001;Población total;1995;4624365;Personas
21;Puebla;0;Estatal;1002000001;Población total;2000;5076686;Personas
21;Puebla;0;Estatal;1002000001;Población total;2005;5383133;Personas
21;Puebla;0;Estatal;1002000001;Población total;2010;5779829;Personas
21;Puebla;0;Estatal;1002000001;Población total;2015;6183320;Personas
21;Puebla;0;Estatal;1002000001;Población total;2020;6583278;Personas
21;Puebla;0;Estatal;1002000002;Población total hombres;1995;2253476;Personas
21;Puebla;0;Estatal;1002000002;Población total hombres;2000;2448801;Personas
21;Puebla;0;Estatal;1002000002;Población total hombres;2005;2578664;Personas
21;Puebla;0;Estatal;1002000002;Población total hombres;2010;2769855;Personas
21;Puebla;0;Estatal;1002000002;Población total hombres;2020;3160115;Personas
21;Puebla;0;Estatal;1002000003;Población total mujeres;1995;2370889;Personas
21;Puebla;0;Estatal;1002000003;Población total mujeres;2000;2627885;Personas
21;Puebla;0;Estatal;1002000003;Población total mujeres;2005;2804469;Personas
21;Puebla;0;Estatal;1002000003;Población total mujeres;2010;3009974;Personas
21;Puebla;0;Estatal;1002000003;Población total mujeres;2020;3423163;Personas
21;Puebla;0;Estatal;1002000004;Porcentaje de población de 15 a 29 años;1995;28.7;No especificada
21;Puebla;0;Estatal;1002000004;Porcentaje de población de 15 a 29 años;2000;28;No especificada
21;Puebla;0;Estatal;1002000004;Porcentaje de población de 15 a 29 años;2005;27.2;No especificada
21;Puebla;0;Estatal;1002000004;Porcentaje de población de 15 a 29 años;2010;27.2;No especificada
21;Puebla;0;Estatal;1002000004;Porcentaje de población de 15 a 29 años;2015;26.29383634;No especificada
21;Puebla;0;Estatal;1002000004;Porcentaje de población de 15 a 29 años;2020;25.93853661;No especificada
21;Puebla;0;Estatal;1002000005;Porcentaje de hombres de 15 a 29 años;1995;28.3;No especificada
21;Puebla;0;Estatal;1002000005;Porcentaje de hombres de 15 a 29 años;2000;27.5;No especificada
21;Puebla;0;Estatal;1002000005;Porcentaje de hombres de 15 a 29 años;2005;26.7;No especificada
21;Puebla;0;Estatal;1002000005;Porcentaje de hombres de 15 a 29 años;2010;27.1;No especificada
21;Puebla;0;Estatal;1002000005;Porcentaje de hombres de 15 a 29 años;2015;12.75522651;No especificada
21;Puebla;0;Estatal;1002000005;Porcentaje de hombres de 15 a 29 años;2020;26.51321876;No especificada
21;Puebla;0;Estatal;1002000006;Porcentaje de mujeres de 15 a 29 años;1995;29;No especificada
21;Puebla;0;Estatal;1002000006;Porcentaje de mujeres de 15 a 29 años;2000;28.5;No especificada
21;Puebla;0;Estatal;1002000006;Porcentaje de mujeres de 15 a 29 años;2005;27.7;No especificada
21;Puebla;0;Estatal;1002000006;Porcentaje de mujeres de 15 a 29 años;2010;27.3;No especificada
21;Puebla;0;Estatal;1002000006;Porcentaje de mujeres de 15 a 29 años;2015;13.53860983;No especificada
21;Puebla;0;Estatal;1002000006;Porcentaje de mujeres de 15 a 29 años;2020;25.40804733;No especificada
21;Puebla;0;Estatal;1002000007;Porcentaje de población de 60 y más años;1995;7;No especificada
21;Puebla;0;Estatal;1002000007;Porcentaje de población de 60 y más años;2000;7.6;No especificada
21;Puebla;0;Estatal;1002000007;Porcentaje de población de 60 y más años;2005;8.4;No especificada
21;Puebla;0;Estatal;1002000007;Porcentaje de población de 60 y más años;2010;9;No especificada
21;Puebla;0;Estatal;1002000007;Porcentaje de población de 60 y más años;2015;10.07360652;No especificada
21;Puebla;0;Estatal;1002000007;Porcentaje de población de 60 y más años;2020;11.33267767;No especificada
21;Puebla;0;Estatal;1002000008;Porcentaje de hombres de 60 y más años;1995;6.6;No especificada
21;Puebla;0;Estatal;1002000008;Porcentaje de hombres de 60 y más años;2000;7.2;No especificada
21;Puebla;0;Estatal;1002000008;Porcentaje de hombres de 60 y más años;2005;7.9;No especificada
21;Puebla;0;Estatal;1002000008;Porcentaje de hombres de 60 y más años;2010;8.5;No especificada
21;Puebla;0;Estatal;1002000008;Porcentaje de hombres de 60 y más años;2015;4.486322726;No especificada
21;Puebla;0;Estatal;1002000008;Porcentaje de hombres de 60 y más años;2020;10.60468572;No especificada
21;Puebla;0;Estatal;1002000009;Porcentaje de mujeres de 60 y más años;1995;7.3;No especificada
21;Puebla;0;Estatal;1002000009;Porcentaje de mujeres de 60 y más años;2000;8;No especificada
21;Puebla;0;Estatal;1002000009;Porcentaje de mujeres de 60 y más años;2005;8.8;No especificada
21;Puebla;0;Estatal;1002000009;Porcentaje de mujeres de 60 y más años;2010;9.5;No especificada
21;Puebla;0;Estatal;1002000009;Porcentaje de mujeres de 60 y más años;2015;5.587283792;No especificada
21;Puebla;0;Estatal;1002000009;Porcentaje de mujeres de 60 y más años;2020;12.00468729;No especificada
21;Puebla;0;Estatal;1002000010;Edad mediana;1995;20;Años
21;Puebla;0;Estatal;1002000010;Edad mediana;2000;21;Años
21;Puebla;0;Estatal;1002000010;Edad mediana;2005;23;Años
21;Puebla;0;Estatal;1002000010;Edad mediana;2010;24;Años
21;Puebla;0;Estatal;1002000010;Edad mediana;2015;25.036817;Años
21;Puebla;0;Estatal;1002000010;Edad mediana;2020;28;Años
21;Puebla;0;Estatal;1002000011;Edad mediana hombres;1995;19;Años
21;Puebla;0;Estatal;1002000011;Edad mediana hombres;2000;20;Años
21;Puebla;0;Estatal;1002000011;Edad mediana hombres;2005;21;Años
21;Puebla;0;Estatal;1002000011;Edad mediana hombres;2010;23;Años
21;Puebla;0;Estatal;1002000011;Edad mediana hombres;2020;26;Años
21;Puebla;0;Estatal;1002000012;Edad mediana mujeres;1995;20;Años
21;Puebla;0;Estatal;1002000012;Edad mediana mujeres;2000;22;Años
21;Puebla;0;Estatal;1002000012;Edad mediana mujeres;2005;24;Años
21;Puebla;0;Estatal;1002000012;Edad mediana mujeres;2010;25;Años
21;Puebla;0;Estatal;1002000012;Edad mediana mujeres;2020;29;Años
21;Puebla;0;Estatal;1002000014;Población en hogares censales;1995;ND;Personas
21;Puebla;0;Estatal;1002000014;Población en hogares censales;2000;4914928;Personas
21;Puebla;0;Estatal;1002000014;Población en hogares censales;2005;5258877;Personas
21;Puebla;0;Estatal;1002000014;Población en hogares censales;2010;5712214;Personas
21;Puebla;0;Estatal;1002000014;Población en hogares censales;2015;6168883;Personas
21;Puebla;0;Estatal;1002000014;Población en hogares censales;2020;6567335;Personas
21;Puebla;0;Estatal;1002000015;Población en hogares familiares;1995;ND;Personas
21;Puebla;0;Estatal;1002000015;Población en hogares familiares;2000;4843117;Personas
21;Puebla;0;Estatal;1002000015;Población en hogares familiares;2005;5159980;Personas
21;Puebla;0;Estatal;1002000015;Población en hogares familiares;2010;5587162;Personas
21;Puebla;0;Estatal;1002000015;Población en hogares familiares;2020;6353738;Personas
21;Puebla;0;Estatal;1002000016;Población en hogares no familiares;1995;ND;Personas
21;Puebla;0;Estatal;1002000016;Población en hogares no familiares;2000;69437;Personas
21;Puebla;0;Estatal;1002000016;Población en hogares no familiares;2005;96289;Personas
21;Puebla;0;Estatal;1002000016;Población en hogares no familiares;2010;120508;Personas
21;Puebla;0;Estatal;1002000016;Población en hogares no familiares;2020;208280;Personas
21;Puebla;0;Estatal;1002000018;Hogares censales;1995;ND;Hogares censales
21;Puebla;0;Estatal;1002000018;Hogares censales;2000;1068836;Hogares censales
21;Puebla;0;Estatal;1002000018;Hogares censales;2005;1222966;Hogares censales
21;Puebla;0;Estatal;1002000018;Hogares censales;2010;1373772;Hogares censales
21;Puebla;0;Estatal;1002000018;Hogares censales;2015;1554026;Hogares censales
21;Puebla;0;Estatal;1002000018;Hogares censales;2020;1713381;Hogares censales
21;Puebla;0;Estatal;1002000019;Hogares con jefatura masculina;1995;ND;Hogares
21;Puebla;0;Estatal;1002000019;Hogares con jefatura masculina;2000;836714;Hogares
21;Puebla;0;Estatal;1002000019;Hogares con jefatura masculina;2005;933842;Hogares
21;Puebla;0;Estatal;1002000019;Hogares con jefatura masculina;2010;1025727;Hogares
21;Puebla;0;Estatal;1002000019;Hogares con jefatura masculina;2015;1106345;Hogares
21;Puebla;0;Estatal;1002000019;Hogares con jefatura masculina;2020;1169700;Hogares
21;Puebla;0;Estatal;1002000020;Hogares con jefatura femenina;1995;ND;Hogares
21;Puebla;0;Estatal;1002000020;Hogares con jefatura femenina;2000;232122;Hogares
21;Puebla;0;Estatal;1002000020;Hogares con jefatura femenina;2005;289124;Hogares
21;Puebla;0;Estatal;1002000020;Hogares con jefatura femenina;2010;348045;Hogares
21;Puebla;0;Estatal;1002000020;Hogares con jefatura femenina;2015;447681;Hogares
21;Puebla;0;Estatal;1002000020;Hogares con jefatura femenina;2020;543681;Hogares
21;Puebla;0;Estatal;1002000021;Tamaño promedio de los hogares censales;1995;ND;Personas
21;Puebla;0;Estatal;1002000021;Tamaño promedio de los hogares censales;2000;4.6;Personas
21;Puebla;0;Estatal;1002000021;Tamaño promedio de los hogares censales;2005;4.3;Personas
21;Puebla;0;Estatal;1002000021;Tamaño promedio de los hogares censales;2010;4.16;Personas
21;Puebla;0;Estatal;1002000021;Tamaño promedio de los hogares censales;2015;4;Personas
21;Puebla;0;Estatal;1002000021;Tamaño promedio de los hogares censales;2020;3.832968266;Personas
21;Puebla;0;Estatal;1002000022;Tamaño promedio de los hogares con jefe hombre;1995;ND;Personas
21;Puebla;0;Estatal;1002000022;Tamaño promedio de los hogares con jefe hombre;2000;4.83;Personas
21;Puebla;0;Estatal;1002000022;Tamaño promedio de los hogares con jefe hombre;2005;4.54;Personas
21;Puebla;0;Estatal;1002000022;Tamaño promedio de los hogares con jefe hombre;2010;4.39;Personas
21;Puebla;0;Estatal;1002000022;Tamaño promedio de los hogares con jefe hombre;2020;4.025906643;Personas
21;Puebla;0;Estatal;1002000023;Tamaño promedio de los hogares con jefe mujer;1995;ND;Personas
21;Puebla;0;Estatal;1002000023;Tamaño promedio de los hogares con jefe mujer;2000;3.78;Personas
21;Puebla;0;Estatal;1002000023;Tamaño promedio de los hogares con jefe mujer;2005;3.54;Personas
21;Puebla;0;Estatal;1002000023;Tamaño promedio de los hogares con jefe mujer;2010;3.47;Personas
21;Puebla;0;Estatal;1002000023;Tamaño promedio de los hogares con jefe mujer;2020;3.417871877;Personas
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;1910;94.8;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;1921;93.3;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;1930;94.6;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;1940;96.5;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;1950;96.1;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;1960;98.5;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;1970;98.8;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;1990;94.9;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;1995;95.05;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;2000;93.19;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;2005;91.95;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;2010;92.02;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;2015;91.270976;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000024;Relación hombres-mujeres;2020;92.31564492;Hombres por cada 100 mujeres
21;Puebla;0;Estatal;1002000041;Porcentaje de personas de 15 años y más alfabetas;2000;85.32357766;Porcentaje
21;Puebla;0;Estatal;1002000041;Porcentaje de personas de 15 años y más alfabetas;2010;89.06;Porcentaje
21;Puebla;0;Estatal;1002000041;Porcentaje de personas de 15 años y más alfabetas;2015;90.84973314;Porcentaje
21;Puebla;0;Estatal;1002000041;Porcentaje de personas de 15 años y más alfabetas;2020;92.91403224;Porcentaje
21;Puebla;0;Estatal;1002000050;Tasa de alfabetización de las personas de 15 a 24 años;2000;94.6;Tasa
21;Puebla;0;Estatal;1002000050;Tasa de alfabetización de las personas de 15 a 24 años;2010;97.8051;Tasa
21;Puebla;0;Estatal;1002000050;Tasa de alfabetización de las personas de 15 a 24 años;2020;98.68785902;Tasa
21;Puebla;0;Estatal;1002000055;Población de edad no especificada;1990;10712;Personas
21;Puebla;0;Estatal;1002000055;Población de edad no especificada;1995;5331;Personas
21;Puebla;0;Estatal;1002000055;Población de edad no especificada;2000;160683;Personas
21;Puebla;0;Estatal;1002000055;Población de edad no especificada;2005;114416;Personas
21;Puebla;0;Estatal;1002000055;Población de edad no especificada;2010;55939;Personas
21;Puebla;0;Estatal;1002000055;Población de edad no especificada;2020;5671;Personas
21;Puebla;0;Estatal;1002000056;Población de edad no especificada. Hombres;1990;5103;Personas
21;Puebla;0;Estatal;1002000056;Población de edad no especificada. Hombres;1995;2410;Personas
21;Puebla;0;Estatal;1002000056;Población de edad no especificada. Hombres;2000;80281;Personas
21;Puebla;0;Estatal;1002000056;Población de edad no especificada. Hombres;2005;57137;Personas
21;Puebla;0;Estatal;1002000056;Población de edad no especificada. Hombres;2010;27966;Personas
21;Puebla;0;Estatal;1002000056;Población de edad no especificada. Hombres;2020;2822;Personas
21;Puebla;0;Estatal;1002000057;Población de edad no especificada. Mujeres;1990;5609;Personas
21;Puebla;0;Estatal;1002000057;Población de edad no especificada. Mujeres;1995;2921;Personas
21;Puebla;0;Estatal;1002000057;Población de edad no especificada. Mujeres;2000;80402;Personas
21;Puebla;0;Estatal;1002000057;Población de edad no especificada. Mujeres;2005;57279;Personas
21;Puebla;0;Estatal;1002000057;Población de edad no especificada. Mujeres;2010;27973;Personas
21;Puebla;0;Estatal;1002000057;Población de edad no especificada. Mujeres;2020;2849;Personas
21;Puebla;0;Estatal;1002000058;Población de 0 a 4 años;1990;549465;Personas
21;Puebla;0;Estatal;1002000058;Población de 0 a 4 años;1995;574929;Personas
21;Puebla;0;Estatal;1002000058;Población de 0 a 4 años;2000;578641;Personas
21;Puebla;0;Estatal;1002000058;Población de 0 a 4 años;2005;579804;Personas
21;Puebla;0;Estatal;1002000058;Población de 0 a 4 años;2010;574513;Personas
21;Puebla;0;Estatal;1002000058;Población de 0 a 4 años;2020;578779;Personas
21;Puebla;0;Estatal;1002000059;Población de 0 a 4 años. Hombres;1990;277188;Personas
21;Puebla;0;Estatal;1002000059;Población de 0 a 4 años. Hombres;1995;290579;Personas
21;Puebla;0;Estatal;1002000059;Población de 0 a 4 años. Hombres;2000;293332;Personas
21;Puebla;0;Estatal;1002000059;Población de 0 a 4 años. Hombres;2005;293977;Personas
21;Puebla;0;Estatal;1002000059;Población de 0 a 4 años. Hombres;2010;291584;Personas
21;Puebla;0;Estatal;1002000059;Población de 0 a 4 años. Hombres;2020;292266;Personas
21;Puebla;0;Estatal;1002000060;Población de 0 a 4 años. Mujeres;1990;272277;Personas
21;Puebla;0;Estatal;1002000060;Población de 0 a 4 años. Mujeres;1995;284350;Personas
21;Puebla;0;Estatal;1002000060;Población de 0 a 4 años. Mujeres;2000;285309;Personas
21;Puebla;0;Estatal;1002000060;Población de 0 a 4 años. Mujeres;2005;285827;Personas
21;Puebla;0;Estatal;1002000060;Población de 0 a 4 años. Mujeres;2010;282929;Personas
21;Puebla;0;Estatal;1002000060;Población de 0 a 4 años. Mujeres;2020;286513;Personas
21;Puebla;0;Estatal;1002000061;Población de 10 a 14 años;1990;566985;Personas
21;Puebla;0;Estatal;1002000061;Población de 10 a 14 años;1995;591644;Personas
21;Puebla;0;Estatal;1002000061;Población de 10 a 14 años;2000;600452;Personas
21;Puebla;0;Estatal;1002000061;Población de 10 a 14 años;2005;624075;Personas
21;Puebla;0;Estatal;1002000061;Población de 10 a 14 años;2010;604845;Personas
21;Puebla;0;Estatal;1002000061;Población de 10 a 14 años;2020;603375;Personas
21;Puebla;0;Estatal;1002000062;Población de 10 a 14 años. Hombres;1990;284925;Personas
21;Puebla;0;Estatal;1002000062;Población de 10 a 14 años. Hombres;1995;299025;Personas
21;Puebla;0;Estatal;1002000062;Población de 10 a 14 años. Hombres;2000;303571;Personas
21;Puebla;0;Estatal;1002000062;Población de 10 a 14 años. Hombres;2005;314797;Personas
21;Puebla;0;Estatal;1002000062;Población de 10 a 14 años. Hombres;2010;305657;Personas
21;Puebla;0;Estatal;1002000062;Población de 10 a 14 años. Hombres;2020;305853;Personas
21;Puebla;0;Estatal;1002000063;Población de 10 a 14 años. Mujeres;1990;282060;Personas
21;Puebla;0;Estatal;1002000063;Población de 10 a 14 años. Mujeres;1995;292619;Personas
21;Puebla;0;Estatal;1002000063;Población de 10 a 14 años. Mujeres;2000;296881;Personas
21;Puebla;0;Estatal;1002000063;Población de 10 a 14 años. Mujeres;2005;309278;Personas
21;Puebla;0;Estatal;1002000063;Población de 10 a 14 años. Mujeres;2010;299188;Personas
21;Puebla;0;Estatal;1002000063;Población de 10 a 14 años. Mujeres;2020;297522;Personas
21;Puebla;0;Estatal;1002000064;Población de 100 años y más;1990;1338;Personas
21;Puebla;0;Estatal;1002000064;Población de 100 años y más;1995;1010;Personas
21;Puebla;0;Estatal;1002000064;Población de 100 años y más;2000;1288;Personas
21;Puebla;0;Estatal;1002000064;Población de 100 años y más;2005;1187;Personas
21;Puebla;0;Estatal;1002000064;Población de 100 años y más;2010;1057;Personas
21;Puebla;0;Estatal;1002000064;Población de 100 años y más;2020;1065;Personas
21;Puebla;0;Estatal;1002000065;Población de 100 años y más. Hombres;1990;436;Personas
21;Puebla;0;Estatal;1002000065;Población de 100 años y más. Hombres;1995;311;Personas
21;Puebla;0;Estatal;1002000065;Población de 100 años y más. Hombres;2000;421;Personas
21;Puebla;0;Estatal;1002000065;Población de 100 años y más. Hombres;2005;373;Personas
21;Puebla;0;Estatal;1002000065;Población de 100 años y más. Hombres;2010;329;Personas
21;Puebla;0;Estatal;1002000065;Población de 100 años y más. Hombres;2020;335;Personas
21;Puebla;0;Estatal;1002000066;Población de 100 años y más. Mujeres;1990;902;Personas
21;Puebla;0;Estatal;1002000066;Población de 100 años y más. Mujeres;1995;699;Personas
21;Puebla;0;Estatal;1002000066;Población de 100 años y más. Mujeres;2000;867;Personas
21;Puebla;0;Estatal;1002000066;Población de 100 años y más. Mujeres;2005;814;Personas
21;Puebla;0;Estatal;1002000066;Población de 100 años y más. Mujeres;2010;728;Personas
21;Puebla;0;Estatal;1002000066;Población de 100 años y más. Mujeres;2020;730;Personas
21;Puebla;0;Estatal;1002000067;Población de 15 a 19 años;1990;471300;Personas
21;Puebla;0;Estatal;1002000067;Población de 15 a 19 años;1995;526378;Personas
21;Puebla;0;Estatal;1002000067;Población de 15 a 19 años;2000;532196;Personas
21;Puebla;0;Estatal;1002000067;Población de 15 a 19 años;2005;548971;Personas
21;Puebla;0;Estatal;1002000067;Población de 15 a 19 años;2010;604094;Personas
21;Puebla;0;Estatal;1002000067;Población de 15 a 19 años;2020;607200;Personas
21;Puebla;0;Estatal;1002000068;Población de 15 a 19 años. Hombres;1990;231159;Personas
21;Puebla;0;Estatal;1002000068;Población de 15 a 19 años. Hombres;1995;259523;Personas
21;Puebla;0;Estatal;1002000068;Población de 15 a 19 años. Hombres;2000;258724;Personas
21;Puebla;0;Estatal;1002000068;Población de 15 a 19 años. Hombres;2005;268014;Personas
21;Puebla;0;Estatal;1002000068;Población de 15 a 19 años. Hombres;2010;299098;Personas
21;Puebla;0;Estatal;1002000068;Población de 15 a 19 años. Hombres;2020;305827;Personas
21;Puebla;0;Estatal;1002000069;Población de 15 a 19 años. Mujeres;1990;240141;Personas
21;Puebla;0;Estatal;1002000069;Población de 15 a 19 años. Mujeres;1995;266855;Personas
21;Puebla;0;Estatal;1002000069;Población de 15 a 19 años. Mujeres;2000;273472;Personas
21;Puebla;0;Estatal;1002000069;Población de 15 a 19 años. Mujeres;2005;280957;Personas
21;Puebla;0;Estatal;1002000069;Población de 15 a 19 años. Mujeres;2010;304996;Personas
21;Puebla;0;Estatal;1002000069;Población de 15 a 19 años. Mujeres;2020;301373;Personas
21;Puebla;0;Estatal;1002000070;Población de 20 a 24 años;1990;369823;Personas
21;Puebla;0;Estatal;1002000070;Población de 20 a 24 años;1995;447281;Personas
21;Puebla;0;Estatal;1002000070;Población de 20 a 24 años;2000;460965;Personas
21;Puebla;0;Estatal;1002000070;Población de 20 a 24 años;2005;474429;Personas
21;Puebla;0;Estatal;1002000070;Población de 20 a 24 años;2010;511685;Personas
21;Puebla;0;Estatal;1002000070;Población de 20 a 24 años;2020;570646;Personas
21;Puebla;0;Estatal;1002000071;Población de 20 a 24 años. Hombres;1990;174448;Personas
21;Puebla;0;Estatal;1002000071;Población de 20 a 24 años. Hombres;1995;212862;Personas
21;Puebla;0;Estatal;1002000071;Población de 20 a 24 años. Hombres;2000;214250;Personas
21;Puebla;0;Estatal;1002000071;Población de 20 a 24 años. Hombres;2005;217540;Personas
21;Puebla;0;Estatal;1002000071;Población de 20 a 24 años. Hombres;2010;241187;Personas
21;Puebla;0;Estatal;1002000071;Población de 20 a 24 años. Hombres;2020;279374;Personas
21;Puebla;0;Estatal;1002000072;Población de 20 a 24 años. Mujeres;1990;195375;Personas
21;Puebla;0;Estatal;1002000072;Población de 20 a 24 años. Mujeres;1995;234419;Personas
21;Puebla;0;Estatal;1002000072;Población de 20 a 24 años. Mujeres;2000;246715;Personas
21;Puebla;0;Estatal;1002000072;Población de 20 a 24 años. Mujeres;2005;256889;Personas
21;Puebla;0;Estatal;1002000072;Población de 20 a 24 años. Mujeres;2010;270498;Personas
21;Puebla;0;Estatal;1002000072;Población de 20 a 24 años. Mujeres;2020;291272;Personas
21;Puebla;0;Estatal;1002000073;Población de 25 a 29 años;1990;295479;Personas
21;Puebla;0;Estatal;1002000073;Población de 25 a 29 años;1995;351785;Personas
21;Puebla;0;Estatal;1002000073;Población de 25 a 29 años;2000;384326;Personas
21;Puebla;0;Estatal;1002000073;Población de 25 a 29 años;2005;411939;Personas
21;Puebla;0;Estatal;1002000073;Población de 25 a 29 años;2010;441558;Personas
21;Puebla;0;Estatal;1002000073;Población de 25 a 29 años;2020;528289;Personas
21;Puebla;0;Estatal;1002000074;Población de 25 a 29 años. Hombres;1990;138847;Personas
21;Puebla;0;Estatal;1002000074;Población de 25 a 29 años. Hombres;1995;165411;Personas
21;Puebla;0;Estatal;1002000074;Población de 25 a 29 años. Hombres;2000;178237;Personas
21;Puebla;0;Estatal;1002000074;Población de 25 a 29 años. Hombres;2005;187990;Personas
21;Puebla;0;Estatal;1002000074;Población de 25 a 29 años. Hombres;2010;203626;Personas
21;Puebla;0;Estatal;1002000074;Población de 25 a 29 años. Hombres;2020;251899;Personas
21;Puebla;0;Estatal;1002000075;Población de 25 a 29 años. Mujeres;1990;156632;Personas
21;Puebla;0;Estatal;1002000075;Población de 25 a 29 años. Mujeres;1995;186374;Personas
21;Puebla;0;Estatal;1002000075;Población de 25 a 29 años. Mujeres;2000;206089;Personas
21;Puebla;0;Estatal;1002000075;Población de 25 a 29 años. Mujeres;2005;223949;Personas
21;Puebla;0;Estatal;1002000075;Población de 25 a 29 años. Mujeres;2010;237932;Personas
21;Puebla;0;Estatal;1002000075;Población de 25 a 29 años. Mujeres;2020;276390;Personas
21;Puebla;0;Estatal;1002000076;Población de 30 a 34 años;1990;250317;Personas
21;Puebla;0;Estatal;1002000076;Población de 30 a 34 años;1995;299213;Personas
21;Puebla;0;Estatal;1002000076;Población de 30 a 34 años;2000;332646;Personas
21;Puebla;0;Estatal;1002000076;Población de 30 a 34 años;2005;384349;Personas
21;Puebla;0;Estatal;1002000076;Población de 30 a 34 años;2010;420492;Personas
21;Puebla;0;Estatal;1002000076;Población de 30 a 34 años;2020;475854;Personas
21;Puebla;0;Estatal;1002000077;Población de 30 a 34 años. Hombres;1990;118110;Personas
21;Puebla;0;Estatal;1002000077;Población de 30 a 34 años. Hombres;1995;140849;Personas
21;Puebla;0;Estatal;1002000077;Población de 30 a 34 años. Hombres;2000;153434;Personas
21;Puebla;0;Estatal;1002000077;Población de 30 a 34 años. Hombres;2005;176534;Personas
21;Puebla;0;Estatal;1002000077;Población de 30 a 34 años. Hombres;2010;192949;Personas
21;Puebla;0;Estatal;1002000077;Población de 30 a 34 años. Hombres;2020;221145;Personas
21;Puebla;0;Estatal;1002000078;Población de 30 a 34 años. Mujeres;1990;132207;Personas
21;Puebla;0;Estatal;1002000078;Población de 30 a 34 años. Mujeres;1995;158364;Personas
21;Puebla;0;Estatal;1002000078;Población de 30 a 34 años. Mujeres;2000;179212;Personas
21;Puebla;0;Estatal;1002000078;Población de 30 a 34 años. Mujeres;2005;207815;Personas
21;Puebla;0;Estatal;1002000078;Población de 30 a 34 años. Mujeres;2010;227543;Personas
21;Puebla;0;Estatal;1002000078;Población de 30 a 34 años. Mujeres;2020;254709;Personas
21;Puebla;0;Estatal;1002000079;Población de 35 a 39 años;1990;220557;Personas
21;Puebla;0;Estatal;1002000079;Población de 35 a 39 años;1995;275167;Personas
21;Puebla;0;Estatal;1002000079;Población de 35 a 39 años;2000;297693;Personas
21;Puebla;0;Estatal;1002000079;Población de 35 a 39 años;2005;340799;Personas
21;Puebla;0;Estatal;1002000079;Población de 35 a 39 años;2010;394961;Personas
21;Puebla;0;Estatal;1002000079;Población de 35 a 39 años;2020;457864;Personas
21;Puebla;0;Estatal;1002000080;Población de 35 a 39 años. Hombres;1990;104236;Personas
21;Puebla;0;Estatal;1002000080;Población de 35 a 39 años. Hombres;1995;129853;Personas
21;Puebla;0;Estatal;1002000080;Población de 35 a 39 años. Hombres;2000;138467;Personas
21;Puebla;0;Estatal;1002000080;Población de 35 a 39 años. Hombres;2005;156674;Personas
21;Puebla;0;Estatal;1002000080;Población de 35 a 39 años. Hombres;2010;182690;Personas
21;Puebla;0;Estatal;1002000080;Población de 35 a 39 años. Hombres;2020;212520;Personas
21;Puebla;0;Estatal;1002000081;Población de 35 a 39 años. Mujeres;1990;116321;Personas
21;Puebla;0;Estatal;1002000081;Población de 35 a 39 años. Mujeres;1995;145314;Personas
21;Puebla;0;Estatal;1002000081;Población de 35 a 39 años. Mujeres;2000;159226;Personas
21;Puebla;0;Estatal;1002000081;Población de 35 a 39 años. Mujeres;2005;184125;Personas
21;Puebla;0;Estatal;1002000081;Población de 35 a 39 años. Mujeres;2010;212271;Personas
21;Puebla;0;Estatal;1002000081;Población de 35 a 39 años. Mujeres;2020;245344;Personas
21;Puebla;0;Estatal;1002000082;Población de 40 a 44 años;1990;166092;Personas
21;Puebla;0;Estatal;1002000082;Población de 40 a 44 años;1995;207950;Personas
21;Puebla;0;Estatal;1002000082;Población de 40 a 44 años;2000;243578;Personas
21;Puebla;0;Estatal;1002000082;Población de 40 a 44 años;2005;283374;Personas
